id,count
765,17.59
766,228.85
768,87.89
769,199.26
774,139.51
775,109.16
781,53.47
784,326.15
794,16.86
795,277.95
796,77.62
802,159.89
803,218.11
805,34.69
806,285.13
807,101.39
809,16.75
810,179.86
812,202.23
814,117.08
818,249.24
819,139.17
825,68.43
836,111.98
839,119.09
847,263.18
848,181.39
851,114.17
852,129.6
853,31.38
857,146.63
858,40.43
859,235.12
861,24.82
867,101.6
870,222.85
871,216.52
872,227.65
874,358.58
881,222.36
886,129.18
890,54.09
895,158.89
899,87.88
900,279.86
901,262.61
902,247.28
903,38.53
913,255.42
918,203.74
923,121.4
924,39.8
926,27.73
927,19.33
930,222.03
934,32.68
937,124.88
939,150.9
941,92.62
942,365.94
946,280.38
950,99.15
953,88.18
959,95.54
961,30.23
962,100.69
964,75.25
969,182.07
971,137.17
976,38.0
978,250.62
980,243.06
981,148.67
990,364.15
993,18.82
996,18.76
998,326.01
999,189.98
1006,120.09
1008,16.74
1013,28.45
1015,95.77
1016,120.96
1022,308.96
1026,223.32
1028,246.01
1031,70.92
1034,46.11
1037,206.39
1040,62.51
1042,18.93
1046,17.52
1048,97.91
1049,109.9
1050,64.65
1051,197.75
1052,243.59
1055,187.41
1060,146.75
1064,30.69
1066,73.14
1071,101.04
1073,15.51
1089,186.63
1091,103.83
1092,73.03
1093,237.33
1096,316.22
1097,226.83
1098,17.8
1099,36.93
1102,172.74
1107,99.42
1109,40.6
1111,127.06
1112,115.13
1114,303.11
1116,293.06
1117,121.61
1118,80.56
1122,134.49
1124,164.73
1127,120.3
1133,212.64
1134,38.63
1135,137.98
1139,302.3
1143,51.62
1150,120.1
1151,110.29
1153,277.57
1155,29.52
1162,30.77
1163,203.93
1166,22.42
1171,87.96
1172,15.47
1173,254.65
1174,73.45
1177,115.6
1178,166.85
1184,178.37
1185,112.19
1186,122.3
1187,168.73
1188,282.57
1191,135.81
1207,119.35
1213,44.94
1215,124.77
1223,183.11
1227,115.24
1236,51.17
1237,49.56
1238,19.97
1241,30.82
1248,18.36
1250,34.01
1251,172.02
1253,116.52
1255,97.55
1257,167.72
1261,115.89
1262,342.86
1265,131.03
1273,187.55
1277,272.87
1278,117.44
1280,112.73
1284,233.72
1285,328.08
1288,33.45
1295,113.17
1297,349.09
1299,249.1
1304,149.77
1308,41.02
1310,95.69
1311,120.91
1314,86.35
1315,105.85
1318,31.87
1320,323.03
1321,297.7
1322,251.42
1330,114.04
1333,165.05
1334,223.84
1341,139.96
1344,147.73
1351,245.97
1354,99.38
1356,48.12
1363,121.54
1365,208.32
1369,135.82
1373,115.38
1375,114.48
1377,89.81
1379,151.19
1380,278.53
1381,98.07
1384,177.7
1390,186.86
1393,237.34
1395,46.75
1399,322.02
1400,101.05
1401,178.09
1404,174.8
1408,16.55
1409,29.82
1413,219.91
1416,279.31
1418,103.72
1423,101.81
1424,27.89
1425,15.06
1433,244.07
1434,150.29
1436,328.57
1442,247.32
1444,87.87
1445,115.74
1452,197.17
1455,167.3
1462,64.03
1467,83.73
1472,45.88
1475,198.66
1493,119.59
1501,226.57
1503,295.03
1504,215.6
1505,15.04
1511,236.52
1512,49.83
1513,85.25
1514,37.28
1528,224.29
1533,239.18
1534,31.08
1536,153.79
1537,71.24
1539,235.08
1550,222.99
1552,216.54
1554,207.58
1555,357.53
1556,96.38
1559,34.57
1563,237.76
1566,149.77
1567,160.9
1568,31.28
1571,235.64
1572,18.52
1574,48.38
1577,17.39
1583,80.04
1585,32.93
1586,194.57
1587,189.28
1596,153.71
1602,32.74
1604,83.69
1605,31.49
1610,307.64
1611,98.09
1616,32.47
1617,95.61
1618,15.84
1622,43.46
1623,33.27
1628,312.14
1631,16.18
1632,197.13
1633,237.01
1634,316.64
1636,211.66
1637,102.36
1643,145.77
1644,102.83
1646,102.36
1648,216.46
1651,36.98
1656,19.24
1658,152.18
1659,18.07
1665,175.62
1666,144.59
1670,39.05
1674,143.3
1679,190.87
1680,219.44
1683,330.66
1686,28.11
1691,97.6
1693,37.91
1696,38.92
1697,100.08
1703,102.7
1706,27.98
1709,169.1
1710,88.1
1712,206.05
1713,120.11
1718,339.81
1719,173.55
1722,287.89
1723,126.32
1724,276.31
1728,70.27
1730,31.61
1732,28.1
1737,36.79
1745,88.72
1747,15.16
1748,16.64
1755,110.32
1759,16.46
1761,272.21
1764,229.51
1765,154.5
1766,89.26
1768,103.17
1770,31.57
1771,144.19
1774,98.65
1785,128.76
1788,190.1
1792,15.63
1794,227.96
1797,120.26
1798,14.0
1799,243.42
1802,103.0
1806,47.1
1808,83.15
1810,240.88
1818,123.84
1819,371.58
1820,280.65
1822,225.58
1826,226.68
1827,175.6
1835,20.07
1841,113.41
1842,154.97
1843,18.6
1846,46.2
1849,102.32
1850,213.25
1851,195.43
1857,50.09
1858,179.57
1860,98.48
1861,239.93
1864,117.72
1869,319.07
1871,63.91
1872,26.17
1875,17.48
1878,222.81
1879,250.13
1885,89.86
1888,105.91
1889,29.62
1890,96.26
1896,145.03
1897,187.39
1898,124.23
1900,101.22
1905,37.69
1908,119.87
1909,103.45
1913,69.36
1918,111.58
1922,316.57
1923,127.34
1925,272.4
1926,146.62
1927,301.16
1930,201.04
1935,66.29
1939,120.53
1942,95.12
1943,44.78
1948,256.99
1949,267.51
1951,106.24
1953,116.22
1959,124.39
1963,18.1
1967,130.06
1973,266.11
1975,28.96
1976,90.08
1990,114.72
1993,120.5
1997,178.39
1999,129.63
2001,308.16
2004,85.76
2010,104.21
2013,138.61
2017,296.28
2021,125.12
2023,155.66
2026,145.82
2037,29.58
2039,180.98
2041,17.27
2046,28.41
2050,17.15
2060,230.91
2067,105.66
2069,153.52
2072,255.9
2074,127.02
2079,124.77
2083,28.64
2085,175.84
2087,16.56
2093,145.26
2094,32.92
2097,34.68
2103,96.82
2104,51.11
2107,195.86
2108,19.01
2110,97.71
2115,173.17
2117,29.87
2125,316.25
2127,258.15
2133,15.48
2134,367.91
2135,119.69
2141,245.41
2143,41.89
2145,88.21
2146,32.41
2147,275.62
2148,54.68
2149,70.18
2165,123.46
2166,153.21
2177,176.56
