id,count
1091,127.57
1092,62.0
1093,239.66
1096,330.82
1097,232.09
1098,17.56
1099,42.65
1102,216.63
1107,107.36
1109,45.93
1111,193.48
1112,110.99
1114,292.94
1116,285.26
1117,145.38
1118,107.05
1122,176.74
1124,142.16
1127,128.35
1133,256.37
1134,44.65
1135,217.9
1139,301.59
1143,68.39
1150,128.4
1151,92.31
1153,284.66
1155,27.67
1162,23.49
1163,202.34
1166,20.94
1171,82.24
1172,16.938
1173,225.36
1174,99.84
1177,105.3
1178,217.98
1184,219.91
1185,100.99
1186,125.99
1187,174.91
1188,272.23
1191,143.01
1207,100.18
1213,42.65
1215,146.04
1223,251.91
1227,99.41
1236,69.7
1237,57.24
1238,19.67
1241,25.13
1248,12.91
1250,45.57
1251,130.59
1253,119.99
1255,109.74
1257,251.91
1261,126.58
1262,375.21
1265,189.33
1273,159.24
1277,281.91
1278,146.32
1280,126.65
1284,228.18
1285,342.82
1288,35.17
1295,93.66
1297,405.59
1299,231.56
1304,150.84
1308,44.82
1310,104.73
1311,146.23
1314,102.57
1315,98.97
1318,44.0
1320,337.7
1321,291.88
1322,234.34
1330,113.31
1333,144.04
1334,230.38
1341,182.94
1344,182.65
1351,241.92
1354,102.17
1356,67.16
1363,100.9575
1365,197.08
1369,143.67
1373,131.24
1375,101.1075
1377,85.15
1379,208.61
1380,291.2
1381,96.22
1384,174.9
1390,206.44
1393,237.05
1395,64.88
1399,346.0
1400,98.87
1401,185.64
1404,127.75
1408,14.98
1409,29.96
1413,214.59
1416,279.7
1418,102.52
1423,109.86
1424,27.5
1425,15.55
1433,182.15
1434,182.81
1436,335.27
1442,250.92
1444,85.35
1445,150.8
1452,161.4
1455,145.22
1462,69.68
1467,94.87
1472,42.33
1475,238.8
1493,122.47
1501,199.82
1503,310.02
1504,235.54
1505,16.39
1511,168.37
1512,60.5
1513,122.8
1514,39.74
1528,194.86
1533,244.88
1534,24.5
1536,150.86
1537,57.157999999999994
1539,273.93
1550,213.36
1552,213.31999999999996
1554,184.66
1555,388.36
1556,95.0
1559,39.03
1563,215.31
1566,191.56
1567,213.81
1568,23.67
1571,228.96
1572,15.76
1574,62.61
1577,17.11
1583,119.46
1585,32.14
1586,184.92
1587,217.38
1596,137.1
1602,46.08
1604,97.0
1605,42.71
1610,295.83
1611,98.23
1616,35.17
1617,99.19
1618,16.43
1622,35.54
1623,32.35
1628,302.61
1631,14.85
1632,130.89
1633,239.25
1634,330.47
1636,243.88
1637,103.6075
1643,173.97
1644,103.38
1646,106.02
1648,182.8983333333333
1651,43.25
1656,18.662000000000003
1658,125.14
1659,17.76
1665,222.93
1666,145.63
1670,46.23
1674,194.44
1679,244.98
1680,255.27
1683,335.79
1686,24.57
1691,99.65
1693,40.15
1696,40.86
1697,99.91
1703,107.83
1706,27.67
1709,208.03
1710,85.35
1712,201.77
1713,138.07
1718,398.93
1719,183.9
1722,267.65
1723,119.59
1724,285.15
1728,92.65
1730,28.48
1732,25.41
1737,44.18
1745,87.83
1747,16.41
1748,16.17
1755,129.48
1759,13.59
1761,285.26
1764,235.77
1765,128.94
1766,88.39
1768,98.5
1770,23.33
1771,142.685
1774,93.48
1785,152.12
1788,208.76
1792,12.96
1794,223.95
1797,146.48
1798,12.39
1799,244.45
1802,99.4575
1806,44.18
1808,80.63
1810,202.74
1818,190.79
1819,400.51
1820,280.9
1822,239.25
1826,238.85
1827,185.68
1835,18.77
1841,93.23
1842,136.6
1843,14.94
1846,37.37
1849,79.46
1850,173.18
1851,215.39
1857,64.56
1858,200.6368333333333
1860,94.46
1861,241.52
1864,127.18
1869,328.53
1871,69.7
1872,40.07
1875,17.14
1878,213.74
1879,264.62
1885,79.77
1888,76.49
1889,25.95
1890,100.3
1896,184.25
1897,180.81
1898,156.02
1900,87.68
1905,46.23
1908,106.44
1909,102.95
1913,56.63
1918,125.75
1922,319.98
1923,141.23
1925,281.58
1926,158.79
1927,295.78
1930,185.28
1935,102.57
1939,112.91
1942,94.73
1943,34.24
1948,244.88
1949,278.48
1951,108.0875
1953,92.51
1959,168.07
1963,13.57
1967,146.28
1973,272.92
1975,28.23
1976,92.04
1990,95.52
1993,120.02
1997,221.19
1999,143.36
2001,295.99
2004,94.74
2010,106.955
2013,139.14
2017,322.96
2021,139.5
2023,209.87
2026,138.4
2037,39.74
2039,232.25
2041,16.62
2046,18.75
2050,15.18
2060,226.73
2067,109.53
2069,132.61
2072,243.96
2074,180.66
2079,118.16
2083,27.66
2085,238.26
2087,18.01
2093,139.81
2094,36.43
2097,46.23
2103,96.76
2104,62.47
2107,212.3
2108,22.88
2110,78.98
2115,252.2
2117,32.98
2125,323.13
2127,229.92
2133,14.37
2134,390.93
2135,138.26
2141,234.49
2143,43.25
2145,87.61
2146,30.02
2147,294.15
2148,69.36
2149,52.73
2165,125.35
2166,189.11
2177,216.39
