id,count
731,27.52
734,347.38
737,80.2
738,19.93
745,191.03
746,26.08
749,229.17
752,25.71
753,164.55
758,236.67
765,16.12
766,222.18
768,89.58
769,195.08
774,131.31
775,106.39
781,48.24
784,322.28
794,17.45
795,277.05
796,75.81
802,146.44
803,220.66
805,35.79
806,278.21
807,101.52
809,16.11
810,181.93
812,200.21
814,116.83
818,252.33
819,143.93
825,69.95
836,105.13
839,117.3
847,262.43
848,178.91
851,119.17
852,129.73
853,32.26
857,137.86
858,41.53
859,240.16
861,23.88
867,100.09
870,233.26
871,206.87
872,235.29
874,350.96
881,213.69
886,126.99
890,52.35
895,168.63
899,89.85
900,277.58
901,251.57
902,251.24
903,39.31
913,264.0
918,193.62
923,121.29
924,38.95
926,27.16
927,19.95
930,225.68
934,34.4
937,128.18
939,140.92
941,92.37
942,363.07
946,275.54
950,96.51
953,88.01
959,85.7
961,28.38
962,96.27
964,75.55
969,188.34
971,144.99
976,37.08
978,239.91
980,239.83
981,150.46
990,359.35
993,18.3
996,19.57
998,317.28
999,185.01
1006,119.21
1008,15.58
1013,30.2
1015,96.68
1016,116.78
1022,304.63
1026,224.22
1028,240.01
1031,60.87
1034,44.93
1037,208.19
1040,62.86
1042,20.32
1046,17.9
1048,99.61
1049,113.9
1050,63.91
1051,194.98
1052,231.9
1055,188.26
1060,151.05
1064,27.92
1066,71.27
1071,101.12
1073,13.84
1089,193.28
1091,97.89
1092,75.75
1093,221.7
1096,316.44
1097,226.13
1098,17.96
1099,38.41
1102,175.56
1107,98.83
1109,38.4
1111,132.19
1112,117.29
1114,311.29
1116,282.25
1117,117.44
1118,75.1
1122,136.69
1124,163.67
1127,122.22
1133,220.51
1134,37.86
1135,153.31
1139,307.47
1143,45.52
1150,119.82
1151,110.17
1153,270.39
1155,27.65
1162,28.84
1163,208.08
1166,21.24
1171,88.86
1172,15.88
1173,254.32
1174,67.41
1177,116.9
1178,155.02
1184,171.86
1185,109.05
1186,118.82
1187,159.08
1188,278.52
1191,135.33
1207,123.67
1213,46.02
1215,127.9
1223,184.68
1227,115.7
1236,45.24
1237,42.74
1238,19.03
1241,29.82
1248,17.77
1250,34.42
1251,167.78
1253,117.07
1255,98.98
1257,179.03
1261,116.82
1262,322.6
1265,121.68
1273,181.62
1277,256.88
1278,116.18
1280,110.86
1284,217.99
1285,331.82
1288,33.49
1295,113.8
1297,345.14
1299,256.65
1304,147.28
1308,41.81
1310,96.41
1311,111.83
1314,90.75
1315,110.25
1318,35.13
1320,331.55
1321,291.81
1322,240.36
1330,125.56
1333,169.25
1334,244.5
1341,134.0
1344,139.96
1351,246.78
1354,97.77
1356,41.91
1363,118.3
1365,195.4
1369,132.43
1373,114.32
1375,112.02
1377,92.16
1379,136.63
1380,272.93
1381,95.76
1384,181.34
1390,188.74
1393,236.1
1395,43.11
1399,327.44
1400,97.81
1401,174.6
1404,174.62
1408,15.18
1409,28.51
1413,224.44
1416,273.3
1418,101.97
1423,99.84
1424,28.01
1425,16.73
1433,239.77
1434,151.86
1436,328.37
1442,246.72
1444,88.84
1445,122.82
1452,206.67
1455,167.09
1462,60.89
1467,84.39
1472,45.28
1475,194.52
1493,116.11
1501,225.31
1503,293.62
1504,229.64
1505,15.63
1511,228.68
1512,48.72
1513,82.58
1514,36.94
1528,241.52
1533,237.82
1534,30.24
1536,149.79
1537,72.56
1539,198.67
1550,213.59
1552,210.78
1554,200.69
1555,357.45
1556,93.84
1559,34.66
1563,237.59
1566,151.66
1567,146.89
1568,30.11
1571,229.24
1572,18.23
1574,46.64
1577,17.03
1583,68.77
1585,32.84
1586,197.65
1587,192.55
1596,160.85
1602,34.22
1604,81.54
1605,31.62
1610,304.35
1611,94.19
1616,33.03
1617,98.1
1618,16.48
1622,41.77
1623,32.63
1628,305.61
1631,17.27
1632,190.32
1633,249.98
1634,305.26
1636,227.27
1637,101.44
1643,145.97
1644,102.89
1646,98.69
1648,207.61
1651,36.16
1656,20.61
1658,147.75
1659,19.26
1665,174.76
1666,142.15
1670,39.79
1674,163.34
1679,195.51
1680,219.44
1683,335.7
1686,27.82
1691,97.34
1693,36.66
1696,38.65
1697,98.51
1703,98.82
1706,28.22
1709,175.31
1710,90.92
1712,203.84
1713,119.58
1718,325.79
1719,167.59
1722,273.2
1723,127.02
1724,274.33
1728,67.99
1730,32.01
1732,27.73
1737,37.14
1745,89.85
1747,14.98
1748,15.29
1755,100.35
1759,15.99
1761,270.33
1764,214.92
1765,154.89
1766,91.96
1768,101.7
1770,31.21
1771,152.13
1774,98.88
1785,134.51
1788,186.15
1792,14.53
1794,222.17
1797,114.45
1798,14.76
1799,266.35
1802,99.72
1806,44.23
1808,85.98
1810,254.88
1818,109.64
1819,364.07
1820,286.07
1822,225.85
1826,215.72
1827,186.54
1835,19.51
1841,114.21
1842,140.9
1843,18.73
1846,46.58
1849,104.9
1850,223.99
1851,198.74
1857,48.97
1858,182.13
1860,96.75
1861,243.72
1864,120.41
1869,302.89
1871,60.84
1872,25.36
1875,16.39
1878,219.12
1879,235.27
1885,89.89
1888,114.9
1889,30.03
1890,97.15
1896,141.97
1897,185.82
1898,121.68
1900,98.13
1905,36.73
1908,121.69
1909,102.86
1913,62.37
1918,107.91
1922,315.05
1923,133.2
1925,265.63
1926,136.62
1927,297.36
1930,198.03
1935,62.32
1939,111.49
1942,96.65
1943,35.25
1948,250.93
1949,257.09
1951,107.18
1953,116.6
1959,133.57
1963,18.34
1967,139.29
1973,266.16
1975,25.84
1976,88.33
1990,113.01
1993,112.1
1997,186.65
1999,127.91
2001,301.21
2004,90.46
2010,101.47
2013,140.51
2017,300.28
2021,104.9
2023,155.82
2026,145.03
2037,28.33
2039,177.13
2041,16.78
2046,29.29
2050,16.98
2060,229.7
2067,100.67
2069,152.26
2072,251.75
2074,137.14
2079,130.95
2083,26.17
2085,169.93
2087,16.01
2093,146.87
2094,31.99
2097,34.73
2103,94.17
2104,48.84
2107,191.72
2108,18.54
2110,88.85
2115,198.67
2117,32.6
2125,312.02
2127,266.24
2133,15.45
2134,365.27
2135,119.82
2141,246.58
2143,40.97
2145,87.71
2146,30.92
2147,286.6
2148,54.2
2149,62.63
2165,120.3
2166,160.43
2177,183.59
